Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
279,-97.711138,30.329197,48453001503,3066.296157,33.336902,3032.959255,1976.548956,59.290121
280,-97.698623,30.324755,48453043400,1532.693502,42.910561,1489.782941,2043.206098,47.615460
281,-97.854872,30.308832,48453001916,569.034553,86.482104,482.552449,4121.636683,47.658839
282,-97.789916,30.353876,48453030700,442.039741,62.810031,379.229710,3598.465530,57.291256
283,-97.78138,30.338864,48453030700,505.809408,34.999488,470.809920,1877.465122,53.642645
284,-97.76676,30.333799,48453000102,1215.535109,17.142637,1198.392472,829.359519,48.379928
285,-97.759891,30.331953,48453000101,779.957349,21.302441,758.654908,1145.112549,53.754992
286,-97.751829,30.332227,48453000101,24.990202,0.744789,24.245413,23.660264,31.767747
287,-97.742742,30.330139,48453000206,975.935890,8.722906,967.212984,479.629010,54.985006
288,-97.735351,30.330061,48453000205,1630.121893,24.466691,1605.655202,1308.913906,53.497790
289,-97.730682,30.325264,48453000205,1187.186739,8.323485,1178.863254,463.539974,55.690612
290,-97.720953,30.320679,48453001503,1013.093444,6.119758,1006.973686,367.714014,60.086365
291,-97.711051,30.316483,48453002105,564.702413,5.695770,559.006643,279.494391,49.070523
292,-97.702866,30.318649,48453002105,1436.359249,22.431217,1413.928032,1045.751525,46.620364
293,-97.693892,30.316705,48453002104,1311.383879,25.937272,1285.446607,1113.276612,42.921885
294,-97.684863,30.316931,48453002112,1757.630528,28.806341,1728.824187,1209.710005,41.994573
295,-97.690083,30.307248,48453002106,1830.721689,18.011082,1812.710607,865.504043,48.053974
296,-97.672491,30.316758,48453002113,2232.670246,34.113400,2198.556846,1787.419433,52.396402
297,-97.680821,30.310034,48453002112,820.465741,11.014823,809.450918,472.997352,42.941892
298,-97.67833,30.300761,48453002107,1529.955556,35.408379,1494.547177,1643.235767,46.408105
299,-97.666683,30.303255,48453002108,996.530974,25.539490,970.991484,1047.701969,41.022822
300,-97.65656,30.311495,48453002201,1059.845023,138.154991,921.690032,4884.302013,35.353786
301,-97.655743,30.295066,48453002214,462.222222,17.695393,444.526829,623.000798,35.206950
302,-97.6301,30.305169,48453002222,2380.003589,1474.724046,905.279543,63232.279431,42.877364
303,-97.640662,30.28759,48453002213,2381.655368,518.885044,1862.770324,22055.165111,42.504916
