Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
197,-97.764003,30.405087,48453032800,302.495798,179.834313,122.661485,3380.734592,18.799163
198,-97.75365,30.40121,48453030800,2674.321925,1612.142606,1062.179319,31817.761041,19.736319
199,-97.737938,30.407812,48453032500,3233.440444,2025.744756,1207.695688,38175.219451,18.845029
200,-97.713136,30.416374,48453041400,1561.547039,1014.637733,546.909306,17149.317224,16.901912
201,-97.723123,30.401368,48453045400,1590.952501,1064.650574,526.301927,18624.439960,17.493477
202,-97.71107,30.400383,48453045300,3200.341900,2244.208091,956.133809,39000.517911,17.378298
203,-97.7016,30.412333,48453042200,2392.122104,1789.512248,602.609856,33254.063980,18.582753
204,-97.684758,30.406628,48453041200,1307.967236,935.147503,372.819733,14994.451307,16.034317
205,-97.676128,30.396503,48453041200,760.705802,549.223268,211.482534,9614.529595,17.505685
206,-97.652095,30.402956,48453043900,2562.908005,2046.033924,516.874081,39016.406207,19.069286
207,-97.629909,30.385822,48453044900,973.846154,732.542946,241.303208,15093.218485,20.603868
208,-97.616178,30.398609,48453044900,516.138462,396.986324,119.152138,8796.506055,22.158209
209,-97.603293,30.420193,48453044800,1317.671945,1168.982078,148.689867,27391.068619,23.431556
210,-97.82942,30.396551,48453030500,111.857063,70.677229,41.179834,2866.808239,40.561978
211,-97.642884,30.271191,48453002214,157.575758,110.906547,46.669211,2327.108971,20.982611
212,-97.78675,30.395144,48453030500,146.072165,94.242071,51.830094,2130.329775,22.604870
213,-97.800872,30.393237,48453030500,1702.859292,1235.406733,467.452559,49652.950471,40.191582
214,-97.752089,30.391578,48453030800,1580.996197,882.096756,698.899441,17189.118473,19.486659
215,-97.74096,30.394219,48453032400,1199.758309,699.296900,500.461409,13321.590874,19.049978
216,-97.738158,30.38687,48453032400,518.645519,291.357222,227.288297,5289.298836,18.153999
217,-97.728635,30.384116,48453045400,953.116361,562.928880,390.187481,9744.789110,17.310871
218,-97.722328,30.379353,48453045400,867.020609,489.101190,377.919419,8204.717303,16.775092
219,-97.706944,30.380339,48453040800,2807.986320,1787.734427,1020.251893,31985.741755,17.891775
220,-97.69242,30.395126,48453041900,4362.485013,2895.772166,1466.712847,52307.258505,18.063320
221,-97.678624,30.384254,48453041100,917.539682,658.687516,258.852166,11194.694404,16.995456
222,-97.668098,30.380068,48453041500,1408.934768,952.897570,456.037198,16821.949766,17.653471
223,-97.660601,30.383394,48453043800,2413.283286,1700.174336,713.108950,31504.740000,18.530300
224,-97.650303,30.373993,48453043500,221.028646,159.337426,61.691220,2636.385289,16.545926
225,-97.636824,30.371901,48453045000,410.989329,330.825076,80.164253,6363.425853,19.235017
226,-97.621547,30.357638,48453042400,642.328273,467.093766,175.234507,9952.123644,21.306479
227,-97.604697,30.347504,48453042400,559.978495,379.531692,180.446803,7840.285823,20.657790
228,-97.581717,30.360871,48453042400,1801.559772,1400.087318,401.472454,44080.710759,31.484258
229,-97.77245,30.369183,48453030000,3309.011736,1474.530595,1834.481141,33629.721541,22.807069
230,-97.754946,30.383082,48453030100,2497.705228,1193.793740,1303.911488,23528.425022,19.708953
231,-97.748874,30.370937,48453030200,3984.527913,1970.459747,2014.068166,42045.349184,21.337837
232,-97.738426,30.372799,48453040400,25.359326,10.635325,14.724001,198.532972,18.667316
233,-97.732737,30.368742,48453040400,1900.741834,889.766905,1010.974929,17230.031906,19.364658
234,-97.723827,30.365825,48453040500,1502.617621,721.560316,781.057305,13725.060697,19.021363
235,-97.712527,30.367008,48453040700,1772.162247,1072.632301,699.529946,18029.764199,16.808895
236,-97.714456,30.374445,48453040700,1380.230889,853.898334,526.332555,14547.835316,17.036964
237,-97.703016,30.362717,48453040600,962.579565,597.440604,365.138961,9790.710995,16.387756
238,-97.701017,30.365978,48453040600,300.194305,192.084704,108.109601,2729.286950,14.208768
239,-97.696226,30.374479,48453040900,2586.093133,1577.941583,1008.151550,27558.450319,17.464810
240,-97.687912,30.368666,48453041000,2987.514911,2231.470136,756.044775,39559.908417,17.728182
241,-97.676517,30.362402,48453041600,3271.426709,2302.008993,969.417716,41161.458877,17.880668
242,-97.662114,30.35801,48453043500,2602.213541,1700.291556,901.921985,30998.716122,18.231412
243,-97.634953,30.340503,48453042400,381.342821,248.357143,132.985678,5381.821090,21.669685
244,-97.616902,30.335824,48453042400,462.425680,317.285363,145.140317,6570.553581,20.708656
245,-97.740699,30.3645,48453040400,224.611170,97.940611,126.670559,1896.647893,19.365285
246,-97.735446,30.361619,48453040400,1435.820864,643.858923,791.961941,13168.769444,20.452880
247,-97.724918,30.357612,48453040500,1041.477758,457.529942,583.947816,8907.070504,19.467732
248,-97.7182,30.355442,48453040500,1350.911035,610.022392,740.888643,12151.763077,19.920192
249,-97.710188,30.356542,48453040100,2344.548669,1501.113516,843.435153,27373.664186,18.235572
250,-97.69626,30.354451,48453043100,2643.671337,1667.829736,975.841601,30007.666581,17.992044
251,-97.685483,30.348438,48453040300,2262.146341,1399.000707,863.145634,24596.388200,17.581398
252,-97.690935,30.338319,48453040300,562.341463,300.541400,261.800063,5554.373163,18.481225
253,-97.664499,30.337807,48453043600,828.690784,453.747419,374.943365,8679.888621,19.129340
254,-97.675748,30.333871,48453043600,1885.461601,986.521400,898.940201,20478.799881,20.758597
255,-97.647877,30.333513,48453043600,342.120049,184.892326,157.227723,3361.857184,18.182784
256,-97.757804,30.361286,48453032200,3994.362407,1605.253426,2389.108981,36555.964276,22.772706
257,-97.743801,30.35516,48453001501,514.955197,172.002442,342.952755,3214.970418,18.691423
258,-97.738792,30.350866,48453001501,427.004928,137.450622,289.554306,2594.666770,18.877083
259,-97.734401,30.355362,48453001501,545.546595,217.482621,328.063974,4760.285128,21.888117
260,-97.727219,30.351559,48453001504,652.395425,265.504934,386.890491,5353.176108,20.162247
261,-97.729428,30.346115,48453001504,1182.160131,441.535863,740.624268,9031.603080,20.454971
262,-97.718429,30.348204,48453001504,432.886438,162.591864,270.294574,2870.972923,17.657544
263,-97.721317,30.342425,48453001504,443.923203,139.012557,304.910646,2467.352916,17.749137
264,-97.709102,30.340669,48453040000,1927.882026,910.103250,1017.778776,17201.922725,18.901067
265,-97.696583,30.33247,48453043300,2138.500000,879.235732,1259.264268,16733.530661,19.031905
266,-97.685099,30.32667,48453040200,1676.902840,667.819891,1009.082949,12763.454203,19.112120
267,-97.664095,30.324017,48453002201,204.607466,109.218905,95.388561,2091.396308,19.148666
268,-97.651571,30.32257,48453002201,106.092760,57.820487,48.272273,1019.638859,17.634560
269,-97.639453,30.3202,48453002220,136.329515,102.519982,33.809533,2057.127838,20.065628
270,-97.617448,30.325044,48453002221,675.631966,505.669505,169.962461,11392.720398,22.529973
271,-97.57601,30.327527,48453002219,1025.311955,868.952766,156.359189,27438.194537,31.576163
272,-97.558384,30.34417,48453002217,659.518943,561.469852,98.049091,16468.977176,29.331899
273,-97.76121,30.347874,48453030600,3709.026425,1480.258208,2228.768217,35561.694062,24.023980
274,-97.750211,30.341089,48453001501,767.334229,247.713952,519.620277,5346.059074,21.581582
275,-97.742547,30.34102,48453001501,732.918906,231.156549,501.762357,4842.202315,20.947718
276,-97.733307,30.337612,48453001505,2118.706616,689.031345,1429.675271,14700.060299,21.334385
277,-97.725896,30.334246,48453001505,1047.651550,293.095250,754.556300,5941.581344,20.271845
278,-97.720367,30.328946,48453001503,1766.834966,541.076804,1225.758162,12809.093306,23.673337
279,-97.711138,30.329197,48453001503,3066.296157,1120.612689,1945.683468,29047.401541,25.921000
280,-97.698623,30.324755,48453043400,1532.693502,678.644556,854.048946,14048.336764,20.700581
281,-97.854872,30.308832,48453001916,569.034553,309.106202,259.928351,11026.683228,35.672798
282,-97.789916,30.353876,48453030700,442.039741,204.788076,237.251665,5357.385076,26.160630
283,-97.78138,30.338864,48453030700,505.809408,182.953955,322.855453,4762.105246,26.028982
284,-97.76676,30.333799,48453000102,1215.535109,353.342052,862.193057,8403.860218,23.783923
285,-97.759891,30.331953,48453000101,779.957349,250.258600,529.698749,6484.816469,25.912462
286,-97.751829,30.332227,48453000101,24.990202,8.281044,16.709158,238.275245,28.773575
287,-97.742742,30.330139,48453000206,975.935890,249.117567,726.818323,5601.048637,22.483556
288,-97.735351,30.330061,48453000205,1630.121893,467.500040,1162.621853,11134.048209,23.816144
289,-97.730682,30.325264,48453000205,1187.186739,300.426091,886.760648,6589.818822,21.934909
290,-97.720953,30.320679,48453001503,1013.093444,278.555364,734.538080,6239.249037,22.398596
291,-97.711051,30.316483,48453002105,564.702413,164.856608,399.845805,3700.621808,22.447519
292,-97.702866,30.318649,48453002105,1436.359249,528.124101,908.235148,11654.266563,22.067288
293,-97.693892,30.316705,48453002104,1311.383879,480.364296,831.019583,9948.116311,20.709525
294,-97.684863,30.316931,48453002112,1757.630528,653.535376,1104.095152,13697.729375,20.959431
295,-97.690083,30.307248,48453002106,1830.721689,596.257883,1234.463806,13390.804057,22.458075
296,-97.672491,30.316758,48453002113,2232.670246,878.752428,1353.917818,18945.668622,21.559734
297,-97.680821,30.310034,48453002112,820.465741,296.213801,524.251940,6340.014762,21.403509
298,-97.67833,30.300761,48453002107,1529.955556,555.103384,974.852172,12646.635807,22.782487
299,-97.666683,30.303255,48453002108,996.530974,421.761724,574.769250,8785.666281,20.830876
300,-97.65656,30.311495,48453002201,1059.845023,613.598192,446.246831,14024.143478,22.855581
301,-97.655743,30.295066,48453002214,462.222222,204.424365,257.797857,4636.825971,22.682355
302,-97.6301,30.305169,48453002222,2380.003589,2006.058413,373.945176,46563.928830,23.211652
