Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
235,-97.712527,30.367008,48453040700,1772.162247,1501.642214,270.520033,26251.850732,17.482094
236,-97.714456,30.374445,48453040700,1380.230889,1171.487480,208.743409,20965.399489,17.896392
237,-97.703016,30.362717,48453040600,962.579565,842.867806,119.711759,14568.302049,17.284207
238,-97.701017,30.365978,48453040600,300.194305,262.847269,37.347036,4204.935358,15.997638
239,-97.696226,30.374479,48453040900,2586.093133,2029.814992,556.278141,39043.533224,19.235021
240,-97.687912,30.368666,48453041000,2987.514911,2823.965570,163.549341,54243.621848,19.208316
241,-97.676517,30.362402,48453041600,3271.426709,2907.288131,364.138578,57234.261087,19.686477
242,-97.662114,30.35801,48453043500,2602.213541,2222.211523,380.002018,44836.200976,20.176388
243,-97.634953,30.340503,48453042400,381.342821,292.163491,89.179330,7081.562461,24.238355
244,-97.616902,30.335824,48453042400,462.425680,353.578052,108.847628,8157.418725,23.071055
245,-97.740699,30.3645,48453040400,224.611170,177.609185,47.001985,2515.666150,14.164054
246,-97.735446,30.361619,48453040400,1435.820864,1156.208308,279.612556,20139.351378,17.418445
247,-97.724918,30.357612,48453040500,1041.477758,832.190841,209.286917,13963.494842,16.779198
248,-97.7182,30.355442,48453040500,1350.911035,1073.383189,277.527846,19403.946079,18.077371
249,-97.710188,30.356542,48453040100,2344.548669,2136.573336,207.975333,38983.886356,18.245986
250,-97.69626,30.354451,48453043100,2643.671337,2438.003056,205.668281,44018.168730,18.055010
251,-97.685483,30.348438,48453040300,2262.146341,2028.584170,233.562171,36802.658771,18.142042
252,-97.690935,30.338319,48453040300,562.341463,496.369112,65.972351,8138.936144,16.396943
253,-97.664499,30.337807,48453043600,828.690784,723.362987,105.327797,12962.585976,17.919891
254,-97.675748,30.333871,48453043600,1885.461601,1637.174422,248.287179,30256.362296,18.480842
255,-97.647877,30.333513,48453043600,342.120049,301.293138,40.826911,5579.715634,18.519226
256,-97.757804,30.361286,48453032200,3994.362407,2847.583576,1146.778831,57470.519282,20.182206
257,-97.743801,30.35516,48453001501,514.955197,393.439868,121.515329,6451.782863,16.398396
258,-97.738792,30.350866,48453001501,427.004928,321.189187,105.815741,5013.193037,15.608225
259,-97.734401,30.355362,48453001501,545.546595,414.422277,131.124318,7040.127139,16.987811
260,-97.727219,30.351559,48453001504,652.395425,507.679789,144.715636,8264.389763,16.278745
261,-97.729428,30.346115,48453001504,1182.160131,919.693473,262.466658,15107.601131,16.426779
